idLeague,idSoccerXML,idAPIfootball,strSport,strLeague,strLeagueAlternate,strDivision,idCup,strCurrentSeason,intFormedYear,dateFirstEvent,strGender,strCountry,strWebsite,strFacebook,strTwitter,strYoutube,strRSS,strDescriptionEN,strDescriptionDE,strDescriptionFR,strDescriptionIT,strDescriptionCN,strDescriptionJP,strDescriptionRU,strDescriptionES,strDescriptionPT,strDescriptionSE,strDescriptionNL,strDescriptionHU,strDescriptionNO,strDescriptionPL,strDescriptionIL,strTvRights,strFanart1,strFanart2,strFanart3,strFanart4,strBanner,strBadge,strLogo,strPoster,strTrophy,strNaming,strComplete,strLocked,country
4328,,3456,Soccer,English Premier League,Premier League,0,0,2021-2022,1992,2000-08-18,Male,England,www.premierleague.com,en-gb.facebook.com/premierleague/,twitter.com/premierleague,www.youtube.com/channel/UCG5qGWdu8nIRZqJ_GgDwQ-w,http://feeds.feedburner.com/PremierLeagueFootballNews,"The Premier League, often referred to as the English Premier League or the EPL outside England, is the top level of the English football league system. Contested by 20 clubs, it operates on a system of promotion and relegation with the English Football League (EFL). Seasons run from August to May with each team playing 38 matches (playing all 19 other teams both home and away). Most games are played on Saturday and Sunday afternoons.

The competition was founded as the FA Premier League on 20 February 1992 following the decision of clubs in the Football League First Division to break away from the Football League, founded in 1888, and take advantage of a lucrative television rights deal. The deal was worth around £1 billion a year domestically as of 2013–14, with Sky and BT Group securing the domestic rights to broadcast 116 and 38 games respectively. The league is a corporation in which the member clubs act as shareholders, and generates €2.2 billion per year in domestic and international television rights. Clubs were apportioned central payment revenues of £2.4 billion in 2016–17, with a further £343 million in solidarity payments to English Football League (EFL) clubs.

The Premier League is the most-watched sports league in the world, broadcast in 212 territories to 643 million homes and a potential TV audience of 4.7 billion people. For the 2018–19 season average Premier League match attendance was at 38,181, second to the Bundesliga's 43,500, while aggregated attendance across all matches is the highest of any league at 14,508,981. Most stadium occupancies are near capacity. The Premier League ranks second in the UEFA coefficients of leagues based on performances in European competitions over the past five seasons as of 2019, only behind Spain's La Liga.

Forty-nine clubs have competed since the inception of the Premier League in 1992: forty-seven English and two Welsh clubs. Seven of them have won the title: Manchester United (13), Chelsea (5), Manchester City (4), Arsenal (3), Blackburn Rovers (1), Leicester City (1) and most recently Liverpool (1). The record of most points in a Premier League season is 100, set by Manchester City in 2017–18.","Die Premier League (offiziell nach dem Sponsoren „Barclays Premier League“, umgangssprachlich „The Premiership“) ist die höchste Spielklasse im englischen Fußball und befindet sich damit auf der obersten Ebene des englischen Ligasystems. Es nehmen momentan 20 Vereine an einer Spielrunde, die zwischen August und Mai des Folgejahres ausgetragen wird, teil. Über eine Auf- und Abstiegsregelung mit dem darunter angesiedelten Football-League-Verband findet jährlich ein Austausch von drei Klubs statt.

Die am 20. Februar 1992 als „FA Premier League“ gegründete Spielklasse nahm am 15. August desselben Jahres offiziell ihren Spielbetrieb auf. Die Vereine der damaligen Eliteliga First Division profitierten damit erheblich von deutlich erhöhten Fernseheinnahmen und spalteten sich von der Football League ab, die selbst damit die seit 1888 bestehende Vorherrschaft als Plattform für den englischen und walisischen Spitzenfußball verlor. Die Premier League hat sich seitdem zu der Sportliga mit der weltweit höchsten Zuschaueranzahl entwickelt.[1]

Von den mittlerweile 45 teilnehmenden Vereinen konnten bisher nur fünf Mannschaften die Premier-League-Meisterschaft gewinnen: Manchester United (13 Titel), FC Arsenal (drei Titel), FC Chelsea (drei Titel), Manchester City (zwei Titel) und die Blackburn Rovers (ein Titel). Neben 43 englischen Clubs kommen zwei Premier-Ligisten aus Wales.

Das Gegenstück im Frauenbereich ist die FA Women’s Premier League (oder genauer die „FA Women's Premier League National Division“), wobei die Vereine dort in mehr oder weniger abhängigen Verbindungen zu den renommierten Klubs im Männerfußball aus der Premier League und der Football League stehen. Dennoch besitzt die Frauenliga einen eher semiprofessionellen Charakter und findet in der Öffentlichkeit im Vergleich zum Männerbereich eine deutlich geringere Resonanz.

Seit 1999 existiert zudem für die Reserveteams der Profivereine die Premier Reserve League, in der seit der Spielzeit 2006/07 nur Mannschaften der Premier-League-Teilnehmer spielberechtigt sind. Dort kommen neben den Ersatzspielern, die nicht Teil des offiziellen Profikaders sind, vorrangig die jungen Talente der Erstligavereine zum Einsatz.","Le Championnat d'Angleterre de football est une compétition sportive située au sommet de la hiérarchie du football en Angleterre. Lancée en 1888 par la The Football Association sous le nom de Football League, la compétition laisse place en 1992 à la Premier League, dont le nom officiel est Barclays Premier League depuis 2004.

La compétition se déroule annuellement, du mois d'août au mois de mai suivant, sous forme d'un championnat mettant aux prises vingt clubs professionnels, actionnaires de la Premier League, qui disputent chacun 38 matchs. À la fin de la saison, le premier est sacré champion, les suivants sont qualifiés pour les compétitions européennes organisées par l'UEFA tandis que les trois équipes totalisant le plus faible nombre de points sont reléguées en Football League, devenu l'échelon inférieur.

Ce championnat est l'un des plus prestigieux au monde et le plus populaire en termes de téléspectateurs, estimés à plus d'un milliard en 2007. Il est réputé pour être l'un des plus exigeants physiquement pour les joueurs, en raison du calendrier dense, malgré le passage du championnat de 22 à 20 clubs en 1995, et de l'engagement traditionnel du football britannique. La Premier League se place par ailleurs au premier rang européen des championnats au coefficient UEFA de 2008 à 2012, après l'avoir déjà été de 1968 à 1975 et en 1985.

Depuis 1888, 23 clubs ont remporté le championnat : les plus titrés sont Manchester United (20 titres, sept de Football League et treize de Premier League), Liverpool (18, tous de Football League) et Arsenal (13, dix de Football League et trois de Premier League). Trois autres clubs ont remporté la Premier League depuis 1992 : Chelsea (trois fois), Blackburn Rovers et Manchester City.","La Premier League è la massima serie del campionato inglese di calcio ed è gestita dalla Football Association (FA).

Si tratta di un campionato formato da 20 squadre (22 squadre fino al 1995) che non fanno parte della Football League, nato dallo scisma del calcio inglese del 1992.

Al 2016 la Premier League occupa il secondo posto nel ranking UEFA per competizioni di club.

Alla massima divisione del campionato inglese partecipano 20 squadre, che si affrontano in un torneo all'Italiana con partite di andata e ritorno. Il regolamento assegna, per ogni incontro, tre punti alla squadra vincitrice, zero punti alla squadra sconfitta ed un punto ad entrambe le formazioni in caso di pareggio.

Alla squadra prima in classifica dopo le 38 gare di campionato viene assegnato il titolo di campione d'Inghilterra. Unitamente alla seconda ed alla terza classificata, essa accede al tabellone principale della UEFA Champions League, mentre la quarta deve prima passare per il turno di play-off. La quinta in classifica si qualifica alla UEFA Europa League insieme alla squadra vincitrice della FA Cup (fase a gironi) e alla vincitrice della League Cup (terzo turno di qualificazione). Le ultime tre squadre classificate vengono retrocesse in Football League Championship (seconda divisione inglese).","英格兰足球超级联赛（英语：Premier League），简称英超，過往冠名為巴克萊超級聯賽（Barclays Premier League），是英格蘭足球總會轄下的职业足球联赛，是英格蘭聯賽系統的最高等级联赛，英超由超级联盟负责具体运作，而運作模式為一所以20間球會共同擁有的有限公司。
英格兰超级联赛成立於1992年2月20日，其前身是英格兰甲级联赛(頂級聯賽)。現今英超联赛已經成為世界上最受歡迎以及最受關注的足球聯賽，亦是英格蘭國家隊的少林寺。
英超联赛自1991至1993年成立以來有47支球隊參與競爭，但只有六支奪得冠軍：曼聯（13次），車路士（4次），阿仙奴（3次），曼城（2次），布力般流浪和李斯特城（1次）。

英格兰超级联赛是收入最高的足球联赛，根據德勤足球俱樂部財富排名榜, 2014–15年 收入最高首 30 名球隊, 英格蘭（英超）已佔了16隊。[1]。而2016–17年 未來3季英國以外地區轉播收入，每季超逾30億英鎊 。淨是未來3季(2016 -2019) 來自 香港 地區轉播收入, 每季已經約1億多美元。而在英國國內還有 BT Sport、 Sky Sports 51.6億鎊直播收入。[2]

巴克莱银行曾以與超级联赛簽署價值6,580萬英鎊贊助合約3年至2010年 [3]。 2012年7月12日英超賽會宣佈2013/14賽季至2015/16年賽季繼續由巴克莱银行冠名贊助英超，贊助合約以每賽季4000萬英鎊計算即總值1億2000萬英鎊[4]。2016–17年 開始不再實行冠名巴克萊贊助，只作 Premier League 超級聯賽，，而亦進行了品牌改造，品牌標誌、品牌字體將有新面貌[5]。","プレミアリーグ（英: Premier League）は、イングランドのサッカーリーグにおけるトップディヴィジョン（1部リーグ）。[1]

世界中で約10億人以上に視聴され、全世界で最も人気が高いリーグであり[2]、世界最高峰レベルのリーグの一つである。サッカー競技のみならず、全世界のスポーツリーグの中で最もテレビ中継の視聴者が多く、人気、実力は共に高い。また、上位チームから下位チームまでの資金力及び、レベル差が小さいのも特徴で度々下位チームが上位チームに勝利することがある。このため現在では世界で最も優勝するのが難しいリーグであると言われている。2000年以降、欧州主要リーグの中でも圧倒的な売上高を誇り、2009-2010シーズンの売上高は24億7900万ユーロであり、2位のブンデスリーガを大きく引き離している[3]。
テレビ放映権料も巨額であり2016年から2019年の3年間で95億ユーロ（約1.3兆円）の契約を結んでいる。放映権料の半分は各クラブに均等に分配され、25％は放映試合数、残り25％は順位に応じて分配される。[4]また海外放送分については均等に分配される。2014-2015年には1位チェルシーには1億2400万ユーロ（約153億円）、最下位のQPRでさえも7900万ユーロ（約105億円）の収益を手にした。[5]
プレミアリーグ創設から、優勝経験があるのは、アーセナル、ブラックバーン・ローヴァーズ、チェルシー、マンチェスター・ユナイテッド、マンチェスター・シティ、レスター・シティの6クラブのみ。2000年代には、マンチェスター・U、チェルシー、アーセナル、リヴァプールの4クラブが毎年優勝争いを繰り広げていることから「ビッグ4」と呼ばれてきているが、2010年からは、それらのチームにトッテナム・ホットスパーとマンチェスター・シティを加えた「ビッグ6」になりつつある。2011年5月、1992年のプレミアリーグ創設から数えて12度目の優勝をマンチェスター・Uが果たした。この結果フットボールリーグ時代の7度の優勝と合わせて19回目の優勝となり、イングランドのトップリーグでの最多優勝チームとなった。優勝チームは翌シーズン、袖に刺繍されている獅子のロゴが金色になる（通常は紺色）。

プレミアリーグは1992年にイングランドのプロサッカーリーグの改編に伴い、フットボールリーグから分離して新設された。20クラブが所属し、ホーム・アンド・アウェー方式による2回総当りで8月から翌年5月にかけて全38試合を戦う。勝ち点はそれぞれ勝利が3、引き分けが1、負けが0となっており、獲得した勝ち点によって順位を決定する。勝ち点が等しい場合は得失点差、それも等しい場合は総得点による。優勝クラブ、2位および3位クラブには、翌年度のUEFAチャンピオンズリーグの本大会への出場資格が、4位クラブにはプレーオフへの出場資格が与えられる。5位クラブには翌年度のUEFAヨーロッパリーグの本大会への出場資格が与えられる。また、下位3クラブが自動的に2部相当のフットボールリーグ・チャンピオンシップに降格し、フットボールリーグ・チャンピオンシップからは上位2クラブと、3〜6位の4クラブを対象としたプレーオフを勝ち抜いた1クラブの、計3クラブが昇格する。
外国籍選手の登録制限は無く、EUおよびEFTA加盟国の国籍を持つ選手は労働許可証取得の必要が無い。それ以外の国籍選手は労働許可証取得の必要があるが、取得の条件として過去2年間で代表Aマッチ（親善試合を除く公式戦）の75％以上に出場していること、過去2年間のFIFAランキングの平均順位が70位以上の国の代表選手であることが必要。ただし、条件を満たさない場合でも特例として労働許可証が発行されることはある。ちなみに、イギリス（イングランド・ウェールズ・スコットランド・北アイルランド）、およびアイルランド国籍の選手は国内選手扱いとなる。ベンチ入り人数は7人まで。","Премье́р-лига (англ. Premier League) — профессиональная футбольная лига для английских футбольных клубов (также в ней могут играть некоторые клубы из Уэльса[2]). Является высшим дивизионом в системе футбольных лиг Англии. В ней выступают 20 клубов. Чемпионат проходит с августа по май, каждая команда проводит 38 матчей. До 2016 года турнир официально назывался Премьер-лига Barclays (англ. Barclays Premier League), с 2016 года турнир не имеет главного спонсора. За пределами Англии турнир часто называют «английской Премьер-лигой» (English Premier League).

Турнир был основан 20 февраля 1992 года под названием «Премьер-лига Футбольной ассоциации» (англ. FA Premier League) после того, как клубы Первого дивизиона приняли решение о выходе из Футбольной лиги, основанной в 1888 году, с целью получения большей финансовой выгоды, в первую очередь за счёт получения большей прибыли от продажи прав на телевизионные трансляции. С тех пор Премьер-лига стала самым популярным спортивным чемпионатом в мире[3]. Также она является самой прибыльной футбольной лигой в мире: консолидированные клубные доходы в сезоне 2007/08 составили 1,93 млрд фунтов (3,15 млрд долларов)[4]. На данный момент, если судить по таблице коэффициентов УЕФА, Премьер-лига является третьим по силе национальным чемпионатом в Европе, уступая лишь испанской «Ла Лиге» и немецкой «Бундеслиге»[5].

В Премьер-лиге выступало 45 различных клубов, но лишь 6 из них выигрывали чемпионский титул: «Манчестер Юнайтед» (13 раз), «Челси» (4 раза), «Арсенал» (3 раза), «Манчестер Сити» (2 раза), «Блэкберн Роверс» и «Лестер Сити» (по 1 разу). Действующим чемпионом является « Лестер Сити», выигравший первый в своей истории чемпионский титул в сезоне 2015/16.

","La Premier League, también conocida en el Reino Unido como The Premiership, es la máxima categoría del sistema de Ligas de fútbol de Inglaterra. Comenzó a disputarse en la temporada 1992-93 y desde entonces se ha celebrado sin interrupciones. En ella pueden también participar clubes del País de Gales que se encuentren adscritos al citado sistema de ligas, como si de otros clubes ingleses se tratara. Este es el caso del Swansea City Association Football Club, club radicado en Gales participante de la liga y que ha llegado a representar a Inglaterra en competiciones europeas.

Establecida la Primera División de Inglaterra denominada como The Football League en 1888 bajo amparo de The Football Association, se fusionó en 1892 con la Football Alliance para conformar el primer sistema de divisiones, y pasándose a denominar la principal categoría como Football League First Division. Dicho sistema fue ampliándose hasta que se produjo una escisión en la competición pasando a ser la Football League —que actualmente conforma tres divisiones— Premier League su principal exponente, mientras que la hasta el momento Primera División conjunta de Inglaterra y Gales de la Football League pasó a ser la Segunda.

El actual formato fue establecido tras un acuerdo el 20 de febrero de 1992 entre los clubes de la First Division por el que decidían separarse de la Football League para tomar ventaja de un lucrativo contrato de derechos de televisión impulsado por ellos mismos. Es por tanto una competición de carácter privado o sociedad en la que los veinte clubes miembros actúan como accionistas a través de una persona delegada por cada representante, quienes rigen dicho comité junto con Dave Richards, director del mismo, y Richard Scudamore, su director ejecutivo.

El torneo fue considerado por la Federación Internacional de Historia y Estadística de Fútbol de la FIFA como la liga más fuerte de la primera década del siglo xxi en Europa, superando a la Primera División de España y la Serie A de Italia que ocupaban el segundo y tercer lugar respectivamente.2

Desde su segunda edición y hasta la temporada 2015-16 el nombre del patrocinador principal se reflejaba en su denominación oficial, siendo el último desde 2004 cuando se conocía como Barclays Premier League, circunstancia que dejó de ser así a partir de la temporada 2016-17, cuando desapareció cualquier alusión a los patrocinadores con el propósito de mantener una imagen comercial limpia. Desde entonces se conoce simplemente como Premier League.

A lo largo de su historia seis clubes han resultado campeones, siendo el Manchester United Football Club el equipo más laureado con trece campeonatos. Chelsea Football Club, Arsenal Football Club, Manchester City Football Club, Blackburn Rovers Football Club y Leicester City Football Club completan el resto de títulos de las veinticinco temporadas del campeonato.

El mayor número de puntos en una edición, con noventa y cinco, fue logrado en las temporada 2004-05 por el Chelsea F. C., logrando también el récord de goles en una edición con 103 en la temporada 2009-10.","Premier League é uma liga profissional de futebol da Inglaterra e está no topo do sistema de ligas do futebol inglês, sendo a principal competição de futebol do país. Ela era patrocinada pelo Barclays Bank até 2016, motivo pelo qual era oficialmente chamada de Barclays Premier League.

É disputada por vinte clubes no sistema de pontos corridos, em que no final de cada temporada os quatro melhores colocados participam da Liga dos Campeões da UEFA, e os três piores são rebaixados para a Football League Championship, dando lugar aos três melhores desta competição. Cada temporada decorre entre agosto e maio, tendo 38 rodadas com dez partidas cada, totalizando 380 partidas em toda a temporada. A maioria dos jogos são disputados durante o período da tarde nos sábados e domingos e algumas vezes durante a noite no meio da semana.

A competição foi formada como FA Premier League em 20 de fevereiro de 1992, após a decisão dos clubes da Football League First Division de romperem com a Football League, originalmente fundada em 1888, para aumentarem suas receitas provenientes de direitos de televisão, que atualmente rendem um bilhão de libras por ano para transmissões domésticas, com a BSkyB e BT Group. A Premier League é a liga de futebol mais popular do mundo, transmitida por oitenta redes de televisão em mais de duzentos países.

Na temporada 2013–14 a média de público da competição foi de 36 631, sendo a segunda mais alta em ligas de futebol profissional, atrás apenas da Bundesliga. A Premier League está em segundo lugar nos coeficientes de ligas da UEFA, baseados nos desempenhos em competições europeias ao longo dos últimos cinco anos.

Desde 1888, 24 clubes foram coroados campeões do sistema de futebol inglês. Desde a criação da liga, em 1992, um total de 47 clubes já estiveram na Premier League, dos quais seis venceram o título: o Manchester United, o maior campeão com treze títulos, o Chelsea, com quatro títulos, o Arsenal, com três títulos e único clube a conquistar a Premier League de forma invicta, o Manchester City, com dois títulos, Blackburn Rovers e o atual campeão Leicester City , com uma conquista. Além dos títulos únicos das cidades de Blackburn e Leicester, apenas as cidades de Manchester (15) e Londres (7) festejaram o título.","Premier League, 1992–2007 benämnd FA Premier League, är en engelsk fotbollsliga, grundad 1992, som är den högsta divisionen i det engelska ligasystemet.

20 klubbar har plats i ligan som spelas höst–vår och varar från augusti till maj. De fyra högst placerade klubbarna är direktkvalificerade till Uefa Champions League och de tre lägst placerade blir nedflyttade till English Football Leagues förstadivision, EFL Championship. Vinnaren av Premier League kan kalla sig ""Engelska mästare i fotboll"" även om serien också kan innehålla klubbar från Wales; till exempel Swansea City och Cardiff City.

Premier League är världens mest bevakade fotbollsliga[2][3] och på Uefas ranking över ligor (som bygger på resultat i europeiska cuper under de senaste fem åren)[4] räknas man som den näst bästa inhemska ligan efter spanska La Liga.[5]

Totalt 49 klubbar har till och med säsongen 2018/19 tävlat i Premier League men bara sex av dem har vunnit titeln: Manchester United, Blackburn Rovers, Arsenal, Chelsea, Manchester City och Leicester City. Sex klubbar, Arsenal, Chelsea, Everton, Liverpool, Manchester United och Tottenham Hotspur, har spelat oavbrutet i ligan sedan dess grundande 1992.","De Premier League is de hoogste Engelse voetbalcompetitie.

De competitie bestaat uit twintig clubs die tussen augustus en mei in totaal 380 wedstrijden spelen. Naast Engelse clubs kunnen ook clubs uit Wales zich kwalificeren voor een plaats in de Premier League, maar daarvoor moeten zij wel deelnemen aan de Engelse voetbalpiramide. Er bestaat een promotie- en degradatieregeling tussen de Premier League en de Football League.

Buiten Engeland wordt vaak naar de competitie gerefereerd als de Engelse Premier League (EPL).","A Premier League (más néven Premiership vagy Barclays Premier League) az angol labdarúgó bajnokságok legfelsőbb osztályának elnevezése. Ez a világ legnézettebb labdarúgó-bajnoksága,[1] és ez hozza az összes bajnokság közül a legtöbb hasznot.[2]

A jelenlegi rendszert 1992. február 20-án hozták létre az addigi legfelső osztályú The Football League-ből, amit 1888-ban alapítottak. Jelenleg húsz csapat a tagja. A szezonok augusztustól májusig tartanak, és 38 mérkőzést játszanak a részt vevő csapatok: minden csapat kétszer az összes többivel, egyszer hazai, egyszer idegen pályán. Minden szezon végén három csapat esik ki a másodosztályba (The Championship), és három kerül fel onnan a Premiershipbe. Az eddigi 24 szezon alatt 45 klub szerepelt a Premier League-ben, de csak hat csapat nyerte meg a sorozatot: a Manchester United (tizenháromszor), az Arsenal (háromszor), a Chelsea (négyszer), a Manchester City (kétszer), a Blackburn Rovers (egyszer), valamint a Leicester City (egyszer).

A világ hatodik legnagyobb nézőszámú profi sportligája.[3]","Premier League er den engelske toppserien i fotball. Premier League er på toppen av ligasystemet i engelsk fotball, og består av 20 lag, som operer med systemet opprykk og nedrykk med Football League. Premier League er et aksjeselskap hvor de 20 lagene i ligaen er aksjonærer. Sesongen starter i august og avsluttes i mai, og alle lagene spiller 19 kamper hjemme og borte, til sammen 38 kamper per sesong. Premier League var inntil 2015/16-sesongen kjent som Barclays Premier League.[1]

Ligaen ble dannet som FA Premier League 20. februar 1992, som følge av avgjørelsen om at klubbene i Football League First Division skulle skilles fra Football League, og ta fordel av de lukrative TV-avtalene. Premier League har siden blitt verdens mest sette sportsliga.[2] Det er verdens mest lukrative fotballiga, med totale klubbinntekter på til sammen 1 930 000 000 britiske pund (ca. 19,3 milliarder norske kroner) i 2007/08.[3]

Totalt har det spilt 44 lag i Premier League, siste er Blackpool, men bare seks lag har vunnet ligaen: Manchester United, Blackburn Rovers, Arsenal, Chelsea, Manchester City og Leicester City.","Premier League (nazywana także English Premier League) – zawodowa liga piłkarska znajdująca się na najwyższym szczeblu rozgrywek piłkarskich w Anglii. Gra w niej 20 klubów. W lidze tej obowiązuje reguła awansu i spadku. Premier League jest korporacją, której 20 zespołów w niej grających są akcjonariuszami. Sezon rozgrywek rozpoczyna się w sierpniu, a kończy się w maju. Każdy klub rozgrywa 38 meczów w tym czasie ze wszystkich 380 spotkań ligowych.

Liga została założona jako FA Premier League 20 lutego 1992 roku po tym jak zespoły Football League First Division zdecydowały stać się niezależne od The Football League powstałej w 1888 roku. Czerpała ona zyski z praw telewizyjnych. Od tego czasu Premier League jest najchętniej oglądaną ligą sportową na świecie[1]. Są to także najbardziej dochodowe rozgrywki piłkarskie. W sezonie 2007/2008 obroty klubów wyniosły 1,93 miliardów funtów (3,15 miliardów dolarów)[2]. Premier League zajmuje trzecie miejsce w rankingu UEFA, w którym liczą się występy zespołów z danych lig w europejskich pucharach z ostatnich pięciu lat[3].

Od czasu założenia w rozgrywkach Premier League brały udział 44 kluby.

Mimo znaczących sukcesów europejskiej piłki nożnej w latach 70. i na początku 80., późne lata 80. to spadek znaczenia piłki angielskiej. Kibice zmagali się z niedostatecznymi udogodnieniami na stadionach, które popadały w rozsypkę, chuligaństwo rozpowszechniało się. Poza tym zespoły z Anglii dostały zakaz gry w pucharach europejskich po zamieszkach na Heysel w 1985 roku[4]. The Football League First Division, będąca w tym czasie na pierwszym szczeblu rozgrywek w Anglii była za innymi ligami, między innymi włoską Serie A i hiszpańską Primera División zarówno we frekwencji na spotkaniach jak i obrotach zespołów. Z tego powodu niektórzy angielscy zawodnicy przenosili się za granicę[5]. Na początku lat 90. sytuacja ta uległa zmianie; Anglia na Mistrzostwach Świata 1990 doszła do półfinałów. UEFA w tym samym roku zniosła zakaz gry angielskim zespołom w europejskich pucharach. Rok później Manchester United zdobył Puchar Zdobywców Pucharów. Po tragedii na Hillsborough wydano także Raport Taylora, który miał poprawić bezpieczeństwo na stadionach poprzez usunięcie z nich miejsc stojących[6].

Pieniądze telewizyjne stały się ważniejsze; Football League otrzymało 6,3 milionów funtów za dwuletnią umowę podpisaną w 1986 roku, zaś gdy w 1988 roku zawarto nowy, czteroletni kontrakt, kwota ta wynosiła 44 miliony[7]. W 1988 roku pierwszy raz spróbowano oddzielić First Division od Football League, jednak nie powiodło się to[8]. Stadiony rozbudowywano, coraz więcej osób przychodziło na spotkania; najlepsze kluby z Anglii ponownie rozpoczęły starania o powstanie nowych rozgrywek, niezależnych od Football League.","ע""א פרמייר ליג (The FA Premier League) נגד המועצה להסדר ההימורים בספורט[1] הוא פסק דין של בית המשפט העליון שניתן בשנת 2010. עיקר המחלוקת נסובה סביב רצונן של ליגות הכדורגל בבריטניה לנכס לעצמן את זכות היוצרים בלוחות משחקים שהוכנו עבור הטורנירים שמתבצעים בליגות האנגליות והסקוטיות. כלומר, לנכס לעצמן את היכולות להשתמש ולאפשר שימוש באותם הלוחות שבהכנתם הושקעו משאבים רבים. בבואו להכריע את הדין, ביקש בית המשפט לאזן בין האינטרסים העומדים בבסיס דיני זכויות היוצרים, בעיקר בין האינטרס לתמרץ יוצרים כדי לעודד יצירה ובכך להעשיר את עולם הביטוי ובין הזכות לחופש המידע. פסק הדין מהווה חיזוק להלכות בית המשפט בעניין דרישת המקוריות שבחוק זכות יוצרים וכן למבחנים המשפטיים שנועדו לקבוע קנה מידה בנוגע לטיב המקוריות הנדרשת. השופט סלים ג'ובראן, בהסכמתם של השופטים ניל הנדל ומרים נאור, קבע שלוחות המשחקים אינם מהווים יצירה מקורית ולפיכך לא חוסים תחת הגנת זכות היוצרים.",US - NBC Sports [2016-2022],https://www.thesportsdb.com/images/media/league/fanart/cu17hv1619947926.jpg,https://www.thesportsdb.com/images/media/league/fanart/7lse8e1619948016.jpg,https://www.thesportsdb.com/images/media/league/fanart/3tjmas1547554302.jpg,https://www.thesportsdb.com/images/media/league/fanart/30xym81619948109.jpg,https://www.thesportsdb.com/images/media/league/banner/4m3g4s1520767740.jpg,https://www.thesportsdb.com/images/media/league/badge/pdd43f1610891709.png,https://www.thesportsdb.com/images/media/league/logo/4c377s1535214890.png,https://www.thesportsdb.com/images/media/league/poster/v8d7nf1535455996.jpg,https://www.thesportsdb.com/images/media/league/trophy/yrywtr1422246014.png,{strHomeTeam} vs {strAwayTeam},yes,unlocked,England
4329,,3501,Soccer,English League Championship,Championship,2,0,2021-2022,2004,1892-09-03,Male,England,www.football-league.co.uk/page/ChampionshipHome,www.facebook.com/footballleague,twitter.com/skybetchamp,,www.football365.com/championship/rss,"The Football League Championship (often referred to as the Championship for short, or the Sky Bet Championship for sponsorship reasons) is the second-highest division overall in the English football league system after the Premier League. Each year, the top finishing teams in the Championship are promoted to the Premier League, and the lowest finishing teams are relegated.

The Football League Championship, which was introduced for the 2004–05 season, was previously known as the Football League First Division (1992–2004), and before that was known as Division Two (1892–1992). The winners of the Championship receive the Football League Championship trophy, the same trophy as the old First Division champions were handed prior to the Premier League's inception in 1992.

The Championship is the wealthiest non-top flight football division in the world and the seventh richest division in Europe. The average match attendance for the 2011–12 season was 17,738, which also makes it the most-watched secondary league in the world.

In the 2013–14 season, Leicester City were the division champions, Burnley were the runners up. At present (2014–15 season), Ipswich Town hold the longest tenure in the Championship, last being out of the division in the 2001–02 season when they were relegated from the Premier League.",,Le Football League Championship est depuis août 2004 le nom de la deuxième division du championnat d'Angleterre de football.,,,,,,,,,,,,,US - ESPN [2018-2021],https://www.thesportsdb.com/images/media/league/fanart/tupwvu1422036315.jpg,https://www.thesportsdb.com/images/media/league/fanart/vwuutv1422036421.jpg,https://www.thesportsdb.com/images/media/league/fanart/wstuyw1422036470.jpg,https://www.thesportsdb.com/images/media/league/fanart/rvutxq1422036368.jpg,https://www.thesportsdb.com/images/media/league/banner/te5d5v1572285305.jpg,https://www.thesportsdb.com/images/media/league/badge/m7urjx1535732496.png,https://www.thesportsdb.com/images/media/league/logo/tryvqw1467458861.png,https://www.thesportsdb.com/images/media/league/poster/wkn6l81506287388.jpg,https://www.thesportsdb.com/images/media/league/trophy/squsxv1422037114.png,{strHomeTeam} vs {strAwayTeam},yes,unlocked,England
